disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
parvovirus enteritis,combined,num__precipitation_hours__peak_7d,0.10373090528738653,0.1138288228052349,5
parvovirus enteritis,combined,num__Na value,0.10284207158792202,0.09465151207374145,5
parvovirus enteritis,combined,cat__regularly dewormed_no,0.10147221116500708,0.11936577260990418,5
parvovirus enteritis,combined,num__precipitation_hours__mean_13d,0.09441174493510465,0.09024243325743053,5
parvovirus enteritis,combined,cat__left shift_no,0.09100174062251262,0.1063344125975896,5
parvovirus enteritis,combined,num__wind_direction_10m_dominant__day1,0.08731468916734043,0.059589848717707235,5
parvovirus enteritis,combined,num__apparent_temperature_max__day1,0.08725257749552855,0.06169719043839894,5
parvovirus enteritis,combined,cat__neuter status_neutered,0.08408985616473882,0.06345052887582016,5
parvovirus enteritis,combined,num__precipitation_sum__mean_7d,0.08305509446902366,0.05408402927936884,5
parvovirus enteritis,combined,num__hospitalization time (days)__missing,0.06922289626644945,0.05562573664399529,5
parvovirus enteritis,combined,cat__urban or rural region_city,0.06356671888213683,0.1023487505656278,5
parvovirus enteritis,combined,cat__eda3_weekday_sun,0.06335869117037618,0.055361311214830435,5
parvovirus enteritis,combined,num__precipitation_hours__day1,0.06289394509468846,0.057164412098504126,5
parvovirus enteritis,combined,cat__BARF diet_no,0.0606669444323719,0.09298653382899028,5
parvovirus enteritis,combined,num__wind_direction_10m_dominant__mean_13d,0.05667414623453593,0.04289562805302548,5
parvovirus enteritis,combined,cat__urban or rural region_small town,0.056226688389708866,0.11229215989405561,5
parvovirus enteritis,combined,num__precipitation_hours__peak_14d,0.05530005945995855,0.048912448413324094,5
parvovirus enteritis,combined,cat__BUN interpreattion_Missing,0.05473964199005802,0.11489601275796217,5
parvovirus enteritis,combined,num__Cl value,0.05099000493794585,0.04942931801426936,5
parvovirus enteritis,combined,cat__leukocyte count interpreatation_upper limit,0.0488754979764993,0.10114170875709722,5
parvovirus enteritis,combined,num__precipitation_hours__mean_7d,0.0484592971492779,0.028989389687356985,5
parvovirus enteritis,combined,num__precipitation_hours__mean_2d,0.04534249231744523,0.04617036241463475,5
parvovirus enteritis,combined,cat__eda3_weekday_thu,0.04466667547960934,0.07305051433785548,5
parvovirus enteritis,combined,cat__initial total protein interpreatation_upper limit,0.04259270882462772,0.07140525747788809,5
parvovirus enteritis,combined,cat__eda3_season_autumn,0.03823556480022098,0.05164996243012862,5
parvovirus enteritis,combined,cat__regularly vaccinated_no,0.03817785443405525,0.04204181985411407,5
parvovirus enteritis,combined,cat__Albumin interpretation_physiological,0.03737122227479704,0.08021674771132548,5
parvovirus enteritis,combined,num__altitude (MASL),0.03006993577655227,0.022364811421387194,5
parvovirus enteritis,combined,cat__left shift_suspected,0.02888339693925198,0.05652951058831493,5
parvovirus enteritis,combined,cat__K interpreatation_physiological,0.025142761641263188,0.056217085382217896,5
parvovirus enteritis,combined,cat__K interpreatation_lower limit,0.023661252016427544,0.026388483195245668,5
parvovirus enteritis,combined,cat__regularly dewormed_Missing,0.022628437837427504,0.04328486318139656,5
parvovirus enteritis,combined,cat__left shift_Missing,0.02139984198051271,0.04785150137618015,5
parvovirus enteritis,combined,cat__initial total protein interpreatation_physiological,0.01992401301135565,0.031995957041081165,5
parvovirus enteritis,combined,num__CREA concentration __missing,0.019078650846952327,0.01925402386448982,5
parvovirus enteritis,combined,cat__hematocrit interpretation_lower limit,0.01766156137532467,0.03772118259622252,5
parvovirus enteritis,combined,cat__CREA interpretation_physiological,0.017325439234983,0.03874085986946394,5
parvovirus enteritis,combined,num__BUN concentration__missing,0.015658475225763076,0.03498664210761107,5
parvovirus enteritis,combined,cat__Na interpreatation_decreased,0.011930514455907804,0.011914340115218339,5
parvovirus enteritis,combined,cat__lymphocyte count interpreatation_physiological,0.011929000155958509,0.016478001256096286,5
parvovirus enteritis,combined,cat__BUN interpreattion_physiological,0.011700572497631909,0.021257719145869512,5
parvovirus enteritis,combined,cat__lymphocyte count interpreatation_Missing,0.011617374083058931,0.02597723816976406,5
parvovirus enteritis,combined,cat__Cl interpreatation_physiological,0.011243657278347535,0.0244410518677357,5
parvovirus enteritis,combined,cat__eda3_month_aug,0.01061993015310509,0.02374688573864273,5
parvovirus enteritis,combined,cat__breed_EKH,0.010421503536338845,0.023265495289175844,5
parvovirus enteritis,combined,cat__eda3_month_oct,0.009851170935474805,0.013527825809570479,5
parvovirus enteritis,combined,cat__BUN interpreattion_increased,0.008781827462466085,0.01207379089619815,5
parvovirus enteritis,combined,cat__Cl interpreatation_upper limit,0.008726222675591106,0.01349698063950004,5
parvovirus enteritis,combined,cat__Cl interpreatation_decreased,0.008676416445564616,0.01940105697337958,5
parvovirus enteritis,combined,num__snowfall_sum__mean_7d,0.008648174073763414,0.019328807025365744,5
parvovirus enteritis,combined,cat__lymphocyte count interpreatation_decreased,0.007680299955656807,0.01717367278843724,5
parvovirus enteritis,combined,cat__eda3_season_winter,0.007420482852086861,0.01659270408313774,5
parvovirus enteritis,combined,cat__initial total protein interpreatation_Missing,0.007044105170905268,0.009662722136900804,5
parvovirus enteritis,combined,cat__regularly dewormed_yes,0.0062598864517991485,0.007900910516708565,5
parvovirus enteritis,combined,num__snowfall_sum__mean_13d,0.005754057080018348,0.007804854466101422,5
parvovirus enteritis,combined,cat__neutrophil count interpretation_lower limit,0.005696851165616091,0.00806988257109863,5
parvovirus enteritis,combined,cat__sex_F,0.005681196518602325,0.007911833836526497,5
parvovirus enteritis,combined,cat__BUN interpreattion_lower limit,0.00556853577480809,0.012451624527610351,5
parvovirus enteritis,combined,cat__Na interpreatation_lower limit,0.005261071839698143,0.011752236114272865,5
parvovirus enteritis,combined,cat__eda3_month_sep,0.00515934632006181,0.011536649091121594,5
parvovirus enteritis,combined,cat__eda3_weekday_mon,0.004838378979219219,0.010818944298440216,5
parvovirus enteritis,combined,num__lymphocyte count__missing,0.004704072219910821,0.010518625254788935,5
parvovirus enteritis,combined,num__initial hematocrit__missing,0.004189213054321527,0.009367365161692454,5
parvovirus enteritis,combined,num__Initial total protein concentration (in g/l)__missing,0.004146416526096592,0.00927166921538051,5
parvovirus enteritis,combined,cat__eda3_weekday_sat,0.0038553830605269008,0.008525932846541686,5
parvovirus enteritis,combined,cat__fecal examination_Missing,0.0038542572068630708,0.008618381117314297,5
parvovirus enteritis,combined,cat__fecal examination_negative,0.003053360996497569,0.006827522748015062,5
parvovirus enteritis,combined,cat__Na interpreatation_upper limit,0.002960066778406707,0.006618910534456204,5
parvovirus enteritis,combined,cat__CREA interpretation_increased,0.0021115128540303836,0.004721486276976529,5
parvovirus enteritis,combined,cat__leukocyte count interpreatation_physiological,0.0020548071680641378,0.004594688508445247,5
parvovirus enteritis,combined,cat__hematocrit interpretation_physiological,0.0019838520036700794,0.00443226514416882,5
parvovirus enteritis,combined,cat__eda3_season_summer,0.0018008511085195252,0.004026825496005509,5
parvovirus enteritis,combined,cat__Na interpreatation_physiological,0.0013978702201786033,0.0031257328360419553,5
parvovirus enteritis,combined,num__snowfall_sum__mean_2d,0.0012713271917568388,0.0028427740224122016,5
parvovirus enteritis,combined,cat__hematocrit interpretation_upper limit,0.0012704454782375408,0.0028408024510463707,5
parvovirus enteritis,combined,num__Albumin concentration (in g/l)__missing,0.00010646282104375806,0.00023805810493023762,5
parvovirus enteritis,combined,cat__sex_M,5.1694571826090897e-05,8.418647422713168e-05,5
parvovirus enteritis,combined,cat__eda3_weekday_tue,3.9890921484803324e-05,8.919881212512708e-05,5
parvovirus enteritis,combined,cat__travel history_no,1.2065245897167254e-05,1.8219127521936596e-05,5
parvovirus enteritis,combined,cat__neutrophil count interpretation_increased,2.7885080678360755e-06,6.23529359548806e-06,5
parvovirus enteritis,combined,cat__Cl interpreatation_increased,8.598759955444099e-07,1.9227411782576068e-06,5
parvovirus enteritis,combined,cat__leukocyte count interpreatation_lower limit,8.16232815771458e-07,1.8251520615310424e-06,5
parvovirus enteritis,combined,cat__Albumin interpretation_Missing,0.0,0.0,5
parvovirus enteritis,combined,cat__Albumin interpretation_decreased,0.0,0.0,5
parvovirus enteritis,combined,cat__Albumin interpretation_increased,0.0,0.0,5
parvovirus enteritis,combined,cat__Albumin interpretation_lower limit,0.0,0.0,5
parvovirus enteritis,combined,cat__Albumin interpretation_upper limit,0.0,0.0,5
parvovirus enteritis,combined,cat__BARF diet_nono,0.0,0.0,4
parvovirus enteritis,combined,cat__BARF diet_yes ,0.0,0.0,5
parvovirus enteritis,combined,cat__BUN interpreattion_decreased,0.0,0.0,5
parvovirus enteritis,combined,cat__BUN interpreattion_upper limit,0.0,0.0,5
parvovirus enteritis,combined,cat__CREA interpretation_Missing,0.0,0.0,5
parvovirus enteritis,combined,cat__CREA interpretation_decreased,0.0,0.0,5
parvovirus enteritis,combined,cat__CREA interpretation_lower limit,0.0,0.0,5
parvovirus enteritis,combined,cat__CREA interpretation_upper limit,0.0,0.0,5
parvovirus enteritis,combined,cat__Cl interpreatation_Missing,0.0,0.0,5
parvovirus enteritis,combined,cat__Cl interpreatation_lower limit,0.0,0.0,5
parvovirus enteritis,combined,cat__K interpreatation_Missing,0.0,0.0,5
parvovirus enteritis,combined,cat__K interpreatation_decreased,0.0,0.0,5
parvovirus enteritis,combined,cat__K interpreatation_increased,0.0,0.0,5
parvovirus enteritis,combined,cat__K interpreatation_upper limit,0.0,0.0,5
parvovirus enteritis,combined,cat__Na interpreatation_Missing,0.0,0.0,5
parvovirus enteritis,combined,cat__Na interpreatation_increased,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Abessinier,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_BKH,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_BKH-Mischling,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Bengalkatze,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Birma,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Brit. Kurzhaar,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Britisch Langhaar,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Burma,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Colourpoint,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Devon Rex,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_EKH-Mischling,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Exotic Shorthair,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Heilige Birma,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Kartäuser,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Kartäuser-Mischling,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Maine Coon,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Maine Coon-Mischling,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Mischling,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Norw. Waldkatze,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Norw. Waldkatze-Mischling,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Oriental. Kurzhaar,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Perser,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Persermischling,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Ragdoll,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Russisch Blau,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Siam,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Siam-Mischling,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Sib. Waldkatze-Mix,0.0,0.0,5
parvovirus enteritis,combined,cat__breed_Singapura,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Sphinx,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Thai,0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Tonkanese (Katze),0.0,0.0,4
parvovirus enteritis,combined,cat__breed_Türkisch Angora,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_1999-01-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_1999-03-30,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_1999-06-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2000-10-23,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2001-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2001-05-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2001-05-15,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2001-06-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2001-07-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2001-08-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2001-12-28,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2002-01-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2002-04-19,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2002-05-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2002-06-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2003-01-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2003-03-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2003-05-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2003-05-12,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2003-05-22,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2003-06-26,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2003-09-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2004-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2004-05-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2004-05-20,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2004-07-31,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2004-08-03,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2004-09-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2004-11-14,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2005-03-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-03-17,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-03-26,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-03-28,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-04-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-04-27,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-04-30,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-05-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2005-06-30,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-07-28,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-10-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-10-22,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2005-12-31,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2006-03-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-03-07,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-05-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2006-06-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-06-19,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-07-19,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-08-10,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-09-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-10-10,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2006-12-21,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2007-02-17,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-04-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2007-04-14,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-05-04,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-05-06,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-05-19,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-06-14,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-07-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2007-08-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2007-08-02,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2007-09-05,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2008-03-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-04-04,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-04-30,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-06-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-07-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-08-15,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2008-09-13,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-01-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2009-04-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2009-04-04,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-05-01,0.0,0.0,5
parvovirus enteritis,combined,cat__date of birth_2009-05-13,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-06-25,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-07-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-07-10,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-08-01,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-08-03,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2009-09-03,0.0,0.0,4
parvovirus enteritis,combined,cat__date of birth_2010-01-01,0.0,0.0,5
