disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__surface_pressure_max__mean_13d,19.0,0.31528973175472874
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__daylight_duration__day1,20.0,0.30925357608493403
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__wind_gusts_10m_max__mean_13d,21.0,0.30838711523642104
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_weekday_mon,22.0,0.2963671097683686
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__precipitation_sum__day1,23.0,0.28664859424335404
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__precipitation_hours__peak_7d,24.0,0.2816235311407834
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__wind_direction_10m_dominant__mean_7d,25.0,0.27607207022981567
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_weekday_sun,26.0,0.2324776400845899
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__wind_direction_10m_dominant__peak_7d,27.0,0.21464986227908384
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__wind_direction_10m_dominant__peak_14d,28.0,0.19588314675463298
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__snowfall_sum__mean_13d,29.0,0.15044105057991544
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__wind_direction_10m_dominant__mean_13d,30.0,0.12727086500039442
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__precipitation_hours__day1,31.0,0.11063180334082848
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__snowfall_sum__mean_3d,32.0,0.09590887407050924
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__snowfall_sum__mean_7d,33.0,0.05705860064004409
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_weekday_wed,34.0,0.046484170959278245
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_oct,35.0,0.030993101655717628
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_weekday_thu,36.0,0.01137204390661717
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_season_summer,37.0,0.009612896852538104
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_season_spring,38.0,0.007383453042067539
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__snowfall_sum__day1,39.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,num__snowfall_sum__mean_2d,40.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_apr,41.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_aug,42.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_dec,43.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_feb,44.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_jan,45.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_jul,46.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_jun,47.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_mar,48.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_may,49.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,4,cat__eda3_month_nov,50.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_direction_10m_dominant__day1,1.0,1.3662527383886915
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_gusts_10m_max__day1,2.0,0.934360829402137
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_gusts_10m_max__peak_14d,3.0,0.9236251013231505
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_sum__peak_14d,4.0,0.7700148129725105
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_gusts_10m_max__mean_7d,5.0,0.6723609966772062
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__moon_phase_sin,6.0,0.6387356410621103
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_weekday_mon,7.0,0.5767367301534372
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__surface_pressure_max__day1,8.0,0.5748558269444054
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_weekday_sun,9.0,0.5098554990752825
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_hours__peak_14d,10.0,0.4952108936620729
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_sum__mean_2d,11.0,0.4783207459182148
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_direction_10m_dominant__peak_14d,12.0,0.4637139090389106
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_direction_10m_dominant__mean_13d,13.0,0.4229758749816569
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__surface_pressure_max__mean_13d,14.0,0.39083040309882744
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_sum__mean_13d,15.0,0.34174641139127204
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_sum__day1,16.0,0.3367039170011756
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__moon_phase_cos,17.0,0.30242982876342
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_direction_10m_dominant__peak_7d,18.0,0.27781874764118647
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_season_autumn,19.0,0.2664082619130655
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_hours__mean_2d,20.0,0.26198055917780855
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__daylight_duration__day1,21.0,0.24202361950489407
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_hours__mean_13d,22.0,0.23722117011687793
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_gusts_10m_max__mean_13d,23.0,0.21980872640502733
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_hours__mean_7d,24.0,0.21556331838374282
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_weekday_sat,25.0,0.2111100756251278
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_sum__mean_7d,26.0,0.14209973482593968
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__wind_direction_10m_dominant__mean_7d,27.0,0.139327330931532
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__apparent_temperature_max__day1,28.0,0.1361753311433584
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_sep,29.0,0.133972417023393
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_oct,30.0,0.1267480723269538
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_hours__peak_7d,31.0,0.11372073513648862
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__precipitation_hours__day1,32.0,0.09666121938999743
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_weekday_tue,33.0,0.06722938036584179
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__snowfall_sum__mean_3d,34.0,0.05990977652789691
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__snowfall_sum__mean_13d,35.0,0.0406781577460051
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__snowfall_sum__mean_7d,36.0,0.038226299314875166
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_weekday_fri,37.0,0.022017968024180268
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_season_spring,38.0,0.014117831927937257
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_weekday_wed,39.0,0.007946910383860214
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__snowfall_sum__day1,40.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,num__snowfall_sum__mean_2d,41.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_apr,42.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_aug,43.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_dec,44.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_feb,45.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_jan,46.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_jul,47.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_jun,48.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_mar,49.0,0.0
acute flare-up of triaditis/chronic enteropathy,environmental_only,5,cat__eda3_month_may,50.0,0.0
acute gastroenteritis,clinical_only,1,num__hospitalization time (days),1.0,4.0645811210057134
acute gastroenteritis,clinical_only,1,num__lymphocyte count,2.0,1.9894044846415577
acute gastroenteritis,clinical_only,1,num__hospitalization time (days)__missing,3.0,1.7471076743763367
acute gastroenteritis,clinical_only,1,num__BUN concentration,4.0,1.706692713501905
acute gastroenteritis,clinical_only,1,num__neutrophil count (x 10^9/L),5.0,0.9377666436867956
acute gastroenteritis,clinical_only,1,num__Na value,6.0,0.8739815513515711
acute gastroenteritis,clinical_only,1,num__K value,7.0,0.8136532319506491
acute gastroenteritis,clinical_only,1,cat__neutrophil count interpretation_upper limit,8.0,0.6912288740131604
acute gastroenteritis,clinical_only,1,cat__breed_EKH,9.0,0.6751677155450494
acute gastroenteritis,clinical_only,1,num__body weight,10.0,0.5725806320147879
acute gastroenteritis,clinical_only,1,num__Cl value,11.0,0.5341221728304199
acute gastroenteritis,clinical_only,1,num__Initial total protein concentration (in g/l),12.0,0.5032894666246264
acute gastroenteritis,clinical_only,1,num__initial hematocrit,13.0,0.38659240186077704
acute gastroenteritis,clinical_only,1,cat__sex_F,14.0,0.374522736039064
acute gastroenteritis,clinical_only,1,cat__Na interpreatation_lower limit,15.0,0.36068037983312945
acute gastroenteritis,clinical_only,1,num__CREA concentration ,16.0,0.3476600119463068
acute gastroenteritis,clinical_only,1,num__leukocyte count,17.0,0.2736343729315625
acute gastroenteritis,clinical_only,1,cat__CREA interpretation_physiological,18.0,0.2640215160791072
acute gastroenteritis,clinical_only,1,cat__regularly dewormed_Missing,19.0,0.23951014566327827
acute gastroenteritis,clinical_only,1,cat__regularly vaccinated_Missing,20.0,0.23418437848514373
acute gastroenteritis,clinical_only,1,num__Albumin concentration (in g/l),21.0,0.22000343184995524
acute gastroenteritis,clinical_only,1,cat__BUN interpreattion_increased,22.0,0.2177895701792368
acute gastroenteritis,clinical_only,1,cat__regularly dewormed_no,23.0,0.20509467154548652
acute gastroenteritis,clinical_only,1,cat__hematocrit interpretation_upper limit,24.0,0.2000244334314654
acute gastroenteritis,clinical_only,1,cat__Na interpreatation_physiological,25.0,0.19932724011979866
acute gastroenteritis,clinical_only,1,num__altitude (MASL),26.0,0.19112031514921984
acute gastroenteritis,clinical_only,1,cat__Albumin interpretation_lower limit,27.0,0.1651462518433159
acute gastroenteritis,clinical_only,1,cat__regularly vaccinated_yes,28.0,0.15610677792010486
acute gastroenteritis,clinical_only,1,cat__Cl interpreatation_upper limit,29.0,0.14843019554343068
acute gastroenteritis,clinical_only,1,cat__regularly dewormed_yes,30.0,0.14074329752390796
acute gastroenteritis,clinical_only,1,cat__left shift_yes,31.0,0.14032836175408445
acute gastroenteritis,clinical_only,1,cat__travel history_no,32.0,0.11208874585202105
acute gastroenteritis,clinical_only,1,cat__neuter status_intact,33.0,0.08358222118260175
acute gastroenteritis,clinical_only,1,cat__urban or rural region_city,34.0,0.08345598779866532
acute gastroenteritis,clinical_only,1,cat__travel history_Missing,35.0,0.07962874944791021
acute gastroenteritis,clinical_only,1,cat__initial total protein interpreatation_upper limit,36.0,0.07441890182472592
acute gastroenteritis,clinical_only,1,cat__fecal examination_negative,37.0,0.06408645203357013
acute gastroenteritis,clinical_only,1,cat__Albumin interpretation_upper limit,38.0,0.06075512418564172
acute gastroenteritis,clinical_only,1,cat__CREA interpretation_lower limit,39.0,0.05587698141531209
acute gastroenteritis,clinical_only,1,cat__sex_M,40.0,0.05212108658485556
acute gastroenteritis,clinical_only,1,cat__hematocrit interpretation_physiological,41.0,0.05044786594033175
acute gastroenteritis,clinical_only,1,cat__K interpreatation_physiological,42.0,0.04195616938298429
acute gastroenteritis,clinical_only,1,cat__urban or rural region_small town,43.0,0.0358467913382791
acute gastroenteritis,clinical_only,1,num__Initial total protein concentration (in g/l)__missing,44.0,0.0329894610771568
acute gastroenteritis,clinical_only,1,cat__regularly vaccinated_no,45.0,0.023961759689657216
acute gastroenteritis,clinical_only,1,cat__lymphocyte count interpreatation_lower limit,46.0,0.02349914464441945
acute gastroenteritis,clinical_only,1,cat__hematocrit interpretation_lower limit,47.0,0.018810521252695292
acute gastroenteritis,clinical_only,1,cat__left shift_no,48.0,0.01616523349742338
acute gastroenteritis,clinical_only,1,num__CREA concentration __missing,49.0,0.016022065517758224
acute gastroenteritis,clinical_only,1,cat__Cl interpreatation_Missing,50.0,0.014196315342193407
acute gastroenteritis,clinical_only,2,num__hospitalization time (days),1.0,4.844643241190695
acute gastroenteritis,clinical_only,2,num__hospitalization time (days)__missing,2.0,1.47456164151824
acute gastroenteritis,clinical_only,2,num__BUN concentration,3.0,1.4318630095585492
acute gastroenteritis,clinical_only,2,num__lymphocyte count,4.0,1.177828668185712
acute gastroenteritis,clinical_only,2,num__leukocyte count,5.0,1.0551023570423341
acute gastroenteritis,clinical_only,2,num__Na value,6.0,0.8481529008704941
acute gastroenteritis,clinical_only,2,num__Initial total protein concentration (in g/l),7.0,0.8387935110902621
acute gastroenteritis,clinical_only,2,num__neutrophil count (x 10^9/L),8.0,0.7579850449100316
acute gastroenteritis,clinical_only,2,num__K value,9.0,0.7172049253463476
acute gastroenteritis,clinical_only,2,num__initial hematocrit,10.0,0.5640239846326763
acute gastroenteritis,clinical_only,2,num__Cl value,11.0,0.5620967589945075
acute gastroenteritis,clinical_only,2,num__body weight,12.0,0.494438788910296
acute gastroenteritis,clinical_only,2,cat__urban or rural region_city,13.0,0.3879618598096343
