disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
acute gastroenteritis,clinical_only,2,num__Na value,7.0,0.8185032548165371
acute gastroenteritis,clinical_only,2,num__Initial total protein concentration (in g/l),8.0,0.7028938921632966
acute gastroenteritis,clinical_only,2,num__Cl value,9.0,0.6641128148250048
acute gastroenteritis,clinical_only,2,num__initial hematocrit,10.0,0.5925857044788243
acute gastroenteritis,clinical_only,2,num__K value,11.0,0.5924459632098191
acute gastroenteritis,clinical_only,2,cat__Cl interpreatation_upper limit,12.0,0.5345619713056581
acute gastroenteritis,clinical_only,2,num__neutrophil count (x 10^9/L),13.0,0.4858599729986446
acute gastroenteritis,clinical_only,2,cat__Na interpreatation_physiological,14.0,0.3679054225599917
acute gastroenteritis,clinical_only,2,num__Albumin concentration (in g/l),15.0,0.29300195002191837
acute gastroenteritis,clinical_only,2,cat__sex_F,16.0,0.29293225627076364
acute gastroenteritis,clinical_only,2,cat__fecal examination_Missing,17.0,0.25700353333343157
acute gastroenteritis,clinical_only,2,cat__neuter status_intact,18.0,0.2503404266714719
acute gastroenteritis,clinical_only,2,cat__regularly dewormed_yes,19.0,0.22559897273010363
acute gastroenteritis,clinical_only,2,num__CREA concentration ,20.0,0.19328408328684202
acute gastroenteritis,clinical_only,2,cat__travel history_no,21.0,0.1618456036573121
acute gastroenteritis,clinical_only,2,cat__initial total protein interpreatation_upper limit,22.0,0.15668156939801967
acute gastroenteritis,clinical_only,2,cat__regularly dewormed_no,23.0,0.1399899756468958
acute gastroenteritis,clinical_only,2,cat__regularly vaccinated_yes,24.0,0.13742238037881324
acute gastroenteritis,clinical_only,2,cat__Albumin interpretation_physiological,25.0,0.13438021293161084
acute gastroenteritis,clinical_only,2,cat__regularly dewormed_Missing,26.0,0.13041757222130415
acute gastroenteritis,clinical_only,2,cat__hematocrit interpretation_upper limit,27.0,0.12426901249159965
acute gastroenteritis,clinical_only,2,cat__left shift_no,28.0,0.11554143383941347
acute gastroenteritis,clinical_only,2,cat__urban or rural region_city,29.0,0.10894489335424196
acute gastroenteritis,clinical_only,2,cat__fecal examination_negative,30.0,0.10155528907890436
acute gastroenteritis,clinical_only,2,cat__CREA interpretation_physiological,31.0,0.1001626097998447
acute gastroenteritis,clinical_only,2,cat__hematocrit interpretation_lower limit,32.0,0.08927617005877823
acute gastroenteritis,clinical_only,2,cat__breed_EKH,33.0,0.08732212356616932
acute gastroenteritis,clinical_only,2,num__altitude (MASL),34.0,0.08472957566876468
acute gastroenteritis,clinical_only,2,cat__lymphocyte count interpreatation_physiological,35.0,0.07566529978814901
acute gastroenteritis,clinical_only,2,cat__K interpreatation_physiological,36.0,0.07476769631102824
acute gastroenteritis,clinical_only,2,cat__leukocyte count interpreatation_upper limit,37.0,0.07017076634642135
acute gastroenteritis,clinical_only,2,cat__regularly vaccinated_no,38.0,0.06916718768954015
acute gastroenteritis,clinical_only,2,num__Initial total protein concentration (in g/l)__missing,39.0,0.05985761809610519
acute gastroenteritis,clinical_only,2,cat__leukocyte count interpreatation_lower limit,40.0,0.05678767545817741
acute gastroenteritis,clinical_only,2,cat__BUN interpreattion_increased,41.0,0.03622989298389829
acute gastroenteritis,clinical_only,2,cat__Na interpreatation_upper limit,42.0,0.035055713498968
acute gastroenteritis,clinical_only,2,cat__regularly vaccinated_Missing,43.0,0.033634932778472224
acute gastroenteritis,clinical_only,2,num__Cl value__missing,44.0,0.027561586149905948
acute gastroenteritis,clinical_only,2,cat__urban or rural region_small town,45.0,0.027528471262557076
acute gastroenteritis,clinical_only,2,cat__travel history_Missing,46.0,0.027033163193241932
acute gastroenteritis,clinical_only,2,num__lymphocyte count__missing,47.0,0.02674635988848676
acute gastroenteritis,clinical_only,2,cat__CREA interpretation_upper limit,48.0,0.025144896585523668
acute gastroenteritis,clinical_only,2,cat__Cl interpreatation_increased,49.0,0.023209400689731142
acute gastroenteritis,clinical_only,2,cat__lymphocyte count interpreatation_lower limit,50.0,0.022906995163649777
acute gastroenteritis,clinical_only,3,num__hospitalization time (days),1.0,4.254840098896375
acute gastroenteritis,clinical_only,3,num__BUN concentration,2.0,1.7074308876087847
acute gastroenteritis,clinical_only,3,num__hospitalization time (days)__missing,3.0,1.5142312191803369
acute gastroenteritis,clinical_only,3,num__Cl value,4.0,1.0663552292109593
acute gastroenteritis,clinical_only,3,num__CREA concentration ,5.0,1.0618587341618226
acute gastroenteritis,clinical_only,3,num__lymphocyte count,6.0,0.9463310585271357
acute gastroenteritis,clinical_only,3,num__body weight,7.0,0.7635833132234012
acute gastroenteritis,clinical_only,3,cat__regularly dewormed_yes,8.0,0.736828429946653
acute gastroenteritis,clinical_only,3,num__leukocyte count,9.0,0.6050538962510341
acute gastroenteritis,clinical_only,3,num__neutrophil count (x 10^9/L),10.0,0.5500645266543731
acute gastroenteritis,clinical_only,3,num__Na value,11.0,0.530505591124998
acute gastroenteritis,clinical_only,3,num__K value,12.0,0.5091771188128789
acute gastroenteritis,clinical_only,3,cat__breed_EKH,13.0,0.4544876622114909
acute gastroenteritis,clinical_only,3,cat__Na interpreatation_physiological,14.0,0.42315963358341957
acute gastroenteritis,clinical_only,3,num__initial hematocrit,15.0,0.4091939835004418
acute gastroenteritis,clinical_only,3,cat__Albumin interpretation_lower limit,16.0,0.3409611608897185
acute gastroenteritis,clinical_only,3,cat__regularly dewormed_Missing,17.0,0.32506028014621197
acute gastroenteritis,clinical_only,3,num__Initial total protein concentration (in g/l),18.0,0.3234171962058825
acute gastroenteritis,clinical_only,3,cat__Na interpreatation_lower limit,19.0,0.3057579829096607
acute gastroenteritis,clinical_only,3,cat__neuter status_intact,20.0,0.27540922864209777
acute gastroenteritis,clinical_only,3,cat__Albumin interpretation_physiological,21.0,0.26296811862524305
acute gastroenteritis,clinical_only,3,cat__Na interpreatation_decreased,22.0,0.2620273027651811
acute gastroenteritis,clinical_only,3,num__altitude (MASL),23.0,0.24585607923262212
acute gastroenteritis,clinical_only,3,num__Albumin concentration (in g/l),24.0,0.20602735516434872
acute gastroenteritis,clinical_only,3,cat__sex_F,25.0,0.17881956375154784
acute gastroenteritis,clinical_only,3,cat__left shift_yes,26.0,0.12303410339863731
acute gastroenteritis,clinical_only,3,cat__Albumin interpretation_upper limit,27.0,0.09179323740075422
acute gastroenteritis,clinical_only,3,cat__hematocrit interpretation_physiological,28.0,0.09087979178065932
acute gastroenteritis,clinical_only,3,cat__travel history_no,29.0,0.0804833305923443
acute gastroenteritis,clinical_only,3,cat__Cl interpreatation_increased,30.0,0.06222687500857628
acute gastroenteritis,clinical_only,3,cat__fecal examination_Missing,31.0,0.05985231639879672
acute gastroenteritis,clinical_only,3,cat__CREA interpretation_physiological,32.0,0.056697140846634034
acute gastroenteritis,clinical_only,3,num__Cl value__missing,33.0,0.05207490874537644
acute gastroenteritis,clinical_only,3,cat__Cl interpreatation_upper limit,34.0,0.04698091615541502
acute gastroenteritis,clinical_only,3,cat__CREA interpretation_lower limit,35.0,0.034298069965317285
acute gastroenteritis,clinical_only,3,cat__initial total protein interpreatation_upper limit,36.0,0.03363909664569541
acute gastroenteritis,clinical_only,3,cat__initial total protein interpreatation_physiological,37.0,0.031132347463624074
acute gastroenteritis,clinical_only,3,cat__regularly vaccinated_yes,38.0,0.030118699763744625
acute gastroenteritis,clinical_only,3,cat__left shift_no,39.0,0.027712487426031038
acute gastroenteritis,clinical_only,3,cat__regularly dewormed_no,40.0,0.016916946689476114
acute gastroenteritis,clinical_only,3,cat__regularly vaccinated_no,41.0,0.01679052229732649
acute gastroenteritis,clinical_only,3,cat__BUN interpreattion_increased,42.0,0.015823902375036475
acute gastroenteritis,clinical_only,3,cat__K interpreatation_lower limit,43.0,0.01564408295433279
acute gastroenteritis,clinical_only,3,cat__travel history_Missing,44.0,0.014930370792943721
acute gastroenteritis,clinical_only,3,cat__leukocyte count interpreatation_physiological,45.0,0.01439455088694527
acute gastroenteritis,clinical_only,3,cat__sex_M,46.0,0.012825211311042577
acute gastroenteritis,clinical_only,3,cat__K interpreatation_physiological,47.0,0.012134601943024816
acute gastroenteritis,clinical_only,3,cat__neutrophil count interpretation_increased,48.0,0.009832611496254225
acute gastroenteritis,clinical_only,3,num__initial hematocrit__missing,49.0,0.009276549696849068
acute gastroenteritis,clinical_only,3,num__BUN concentration__missing,50.0,0.009251762887864534
acute gastroenteritis,clinical_only,4,num__hospitalization time (days),1.0,4.1404023718164495
acute gastroenteritis,clinical_only,4,num__hospitalization time (days)__missing,2.0,2.0496395107417977
acute gastroenteritis,clinical_only,4,num__BUN concentration,3.0,1.319384037087867
acute gastroenteritis,clinical_only,4,num__Na value,4.0,1.0580613632290303
acute gastroenteritis,clinical_only,4,num__lymphocyte count,5.0,0.8723062230322033
acute gastroenteritis,clinical_only,4,cat__regularly dewormed_yes,6.0,0.7311236946178643
acute gastroenteritis,clinical_only,4,num__body weight,7.0,0.7295008672720045
acute gastroenteritis,clinical_only,4,num__CREA concentration ,8.0,0.7224053585893304
acute gastroenteritis,clinical_only,4,cat__fecal examination_negative,9.0,0.6662313443352688
acute gastroenteritis,clinical_only,4,num__K value,10.0,0.6499459853573472
acute gastroenteritis,clinical_only,4,num__neutrophil count (x 10^9/L),11.0,0.5883825594881313
acute gastroenteritis,clinical_only,4,num__leukocyte count,12.0,0.5880108310691561
acute gastroenteritis,clinical_only,4,num__initial hematocrit,13.0,0.5104111460889494
acute gastroenteritis,clinical_only,4,num__Initial total protein concentration (in g/l),14.0,0.49758989750742666
acute gastroenteritis,clinical_only,4,num__altitude (MASL),15.0,0.4543079474679639
acute gastroenteritis,clinical_only,4,num__Cl value,16.0,0.4034701627746393
acute gastroenteritis,clinical_only,4,cat__regularly dewormed_Missing,17.0,0.3256020133149843
acute gastroenteritis,clinical_only,4,cat__fecal examination_Missing,18.0,0.2930141773091293
acute gastroenteritis,clinical_only,4,num__Albumin concentration (in g/l),19.0,0.26869721629259213
acute gastroenteritis,clinical_only,4,cat__Na interpreatation_physiological,20.0,0.2676741420894576
acute gastroenteritis,clinical_only,4,cat__Albumin interpretation_physiological,21.0,0.2501207839448159
acute gastroenteritis,clinical_only,4,cat__K interpreatation_physiological,22.0,0.24084301554647908
acute gastroenteritis,clinical_only,4,cat__Na interpreatation_upper limit,23.0,0.23077124506274407
acute gastroenteritis,clinical_only,4,cat__lymphocyte count interpreatation_lower limit,24.0,0.23017560493938133
acute gastroenteritis,clinical_only,4,cat__hematocrit interpretation_upper limit,25.0,0.22863267453128464
acute gastroenteritis,clinical_only,4,cat__urban or rural region_city,26.0,0.14116725918590298
acute gastroenteritis,clinical_only,4,cat__Na interpreatation_lower limit,27.0,0.14083443079320332
acute gastroenteritis,clinical_only,4,cat__sex_M,28.0,0.12257707851487022
acute gastroenteritis,clinical_only,4,cat__initial total protein interpreatation_upper limit,29.0,0.1166516252011305
acute gastroenteritis,clinical_only,4,cat__BUN interpreattion_increased,30.0,0.10717320531355957
acute gastroenteritis,clinical_only,4,cat__hematocrit interpretation_lower limit,31.0,0.09766991431254621
acute gastroenteritis,clinical_only,4,cat__Cl interpreatation_upper limit,32.0,0.09421369524583784
acute gastroenteritis,clinical_only,4,cat__left shift_no,33.0,0.08478931513048663
acute gastroenteritis,clinical_only,4,cat__sex_F,34.0,0.07710025300320406
acute gastroenteritis,clinical_only,4,cat__K interpreatation_lower limit,35.0,0.06669885682316976
acute gastroenteritis,clinical_only,4,cat__initial total protein interpreatation_decreased,36.0,0.06191475255892701
acute gastroenteritis,clinical_only,4,cat__regularly vaccinated_no,37.0,0.0545328611155931
acute gastroenteritis,clinical_only,4,num__initial hematocrit__missing,38.0,0.041397426695307334
acute gastroenteritis,clinical_only,4,cat__travel history_Missing,39.0,0.04110398277801584
acute gastroenteritis,clinical_only,4,cat__regularly vaccinated_yes,40.0,0.04036648473365931
acute gastroenteritis,clinical_only,4,cat__breed_EKH,41.0,0.03363048534797025
acute gastroenteritis,clinical_only,4,cat__regularly dewormed_no,42.0,0.02865127373420357
acute gastroenteritis,clinical_only,4,cat__BUN interpreattion_physiological,43.0,0.02276667478704407
acute gastroenteritis,clinical_only,4,cat__CREA interpretation_physiological,44.0,0.022034821473933194
acute gastroenteritis,clinical_only,4,cat__travel history_no,45.0,0.018738708267279473
acute gastroenteritis,clinical_only,4,num__lymphocyte count__missing,46.0,0.018199940537646335
acute gastroenteritis,clinical_only,4,cat__BUN interpreattion_upper limit,47.0,0.01698403526928681
acute gastroenteritis,clinical_only,4,cat__neuter status_intact,48.0,0.015788002183312593
acute gastroenteritis,clinical_only,4,cat__leukocyte count interpreatation_lower limit,49.0,0.01528983462491904
acute gastroenteritis,clinical_only,4,num__Initial total protein concentration (in g/l)__missing,50.0,0.013367809773127593
acute gastroenteritis,clinical_only,5,num__hospitalization time (days),1.0,3.9366053284101477
acute gastroenteritis,clinical_only,5,num__hospitalization time (days)__missing,2.0,1.5927422456156328
acute gastroenteritis,clinical_only,5,num__Cl value,3.0,1.3682666800233567
acute gastroenteritis,clinical_only,5,num__BUN concentration,4.0,1.3664000853063936
acute gastroenteritis,clinical_only,5,num__lymphocyte count,5.0,1.155434555911569
acute gastroenteritis,clinical_only,5,num__Initial total protein concentration (in g/l),6.0,1.0955535123159368
acute gastroenteritis,clinical_only,5,cat__Albumin interpretation_physiological,7.0,1.05923981834574
acute gastroenteritis,clinical_only,5,num__CREA concentration ,8.0,0.9269666924133979
acute gastroenteritis,clinical_only,5,num__initial hematocrit,9.0,0.8450414320239735
acute gastroenteritis,clinical_only,5,num__K value,10.0,0.7705644924379557
acute gastroenteritis,clinical_only,5,num__neutrophil count (x 10^9/L),11.0,0.7691964671146905
acute gastroenteritis,clinical_only,5,num__leukocyte count,12.0,0.5281545152136973
acute gastroenteritis,clinical_only,5,num__Albumin concentration (in g/l),13.0,0.43017880450675183
acute gastroenteritis,clinical_only,5,cat__breed_EKH,14.0,0.3448036613163637
acute gastroenteritis,clinical_only,5,num__altitude (MASL),15.0,0.2947707328096669
acute gastroenteritis,clinical_only,5,cat__travel history_Missing,16.0,0.2603445396218183
acute gastroenteritis,clinical_only,5,num__body weight,17.0,0.2509237137552859
acute gastroenteritis,clinical_only,5,cat__Na interpreatation_physiological,18.0,0.24291875769043483
acute gastroenteritis,clinical_only,5,cat__regularly vaccinated_Missing,19.0,0.23763864594144446
acute gastroenteritis,clinical_only,5,cat__BUN interpreattion_increased,20.0,0.22920763492709303
acute gastroenteritis,clinical_only,5,cat__left shift_no,21.0,0.21071890351297667
